target,comment
0,سلام من سی سالمه میخام چن روز دیگه یه مجلس افتضاح بگیرم دامادی همه خرجامو کردم واسه یک و نیم کم اوردم بخدا کسی میتونه راهی نشونم بده
0,سیستان نفس میخاهد
0,ادامه_تحصیل_لیسانس_علوم_آزمایشگاهی_نداریم  علوم آزمایشگاهی شماره نظام پزشکی ندارد
0,یه روزه باید یک میلیون و ششصد بره رو یه آزمون ۱ ورقهای حتی واسه منی که ۱ هفته پیش هزینهاش رو پرداخت کردم  آیلتس را تحریم کنیم
0,سیتان مظلوم است
0,باگز بانی اخه جای همایون شجریان اصلا اینجا نیست شمام با این انتخابتون والا
0,امروز نیستید انگار یه چیزی کم داریم
0,سلام به صدایی مردم مظلوم ایران نجیب
0,نه خیر اقای رشید پور هر سوالی و میپرسید طرف میگفت وایسا اول سوال قبلی و روشن کنم روشن نه_شد هیچ بیشتر خودش زیر سوال میبرد
0,جناب رشید پور شب یلدامون با مهمونات خراب کردی اون شقایق دهقان با خاطرات مسخرهاش اخه چقدر برا مردم مهمه یه خوانندهای میاوردی باز باعث شادی میشد اونوقت بگین چرا مردم ماهواره میبینند و برنامههای چرت مارو نمیبینند عیدمونو هم با خاطرات میخره هنرمندان بازیگر خراب میکنین از خدا بترسین مردم در این عیدها نیازمند برنامههای شاد هستند وای دهقان که دیگه خیلی مسخره است برای شب یلدا
0,متشکرم همه را به روز سیاه کشوندند کسی هم پاسخگو نیست
0,با سلام اقای رشید پور خوبه که تریبون صدا و سیما در اختیارتونه و به مسولین تیکه میندازین و به حساب حرف دل مردم میرسونید ولی همین صدا و سیما هم کم مشکل نداره با این سریالهای جدید و مزخرف و شبکه هایی که از پنج تاش یکیش شاید بیشتر نشه نگاه کرد و کیفیت تصویر بد
0,این سؤالیه که همه دارن واقعااا نمیشد
0,اقتصادو نمیتوید درست کنید فسادو رانت خواری رو نمیتونید درست کنید پولشوییو آب و برقو نمیتونید درست کنید هوارو نمیتونید درست کنید اختلاسو نمیتونید درست کنید حداقل اینو که میتونید درست کنید که کمتر از بیست و چهار ساعت میتونید سوابق تحصیلی رو بی اثر کنید
0,اقای رشید منتظرتون هستیم با برنامه جدید لطفا بیکار نشینید حتما با برنامه جدید برکردید
0,تمامش نکنید
0,چقد قانع شدم امروز با این برنامت خخخ
0,کاش پنجشنبهها هم آقای رشیدپور میومد وگرنه نباید نگاه کنیم
0,ما که نفهمیدیم چی شد
0,الان مثلا جواب سوالامونو داد فقط دوازدهم سوال کنه ما ادم نیستیم یعنی فقط دوازدهم میاوردین خب بحث تخصصی نکنین اقا بلد نیستن پس چرا مسئول شدن بحث تخصصی جاش کجاش
0,سیستان را دریاب
0,تو رو خدا جواب بدین
0,سکه ثامن بدون بازپرس سکه ثامن بی صاحب ثامن پرونده بیقاضی پرونده بدون بازپرس سکه ثامن سکه ثامن بازپرس ندارد یکی نباید به داد ما برسه ما چرا باید اینقدر منتظر بمونیم گناه ما الان چیه پول هست متهم هست شاکی هست مشکل کجاست که پیگیری ارام صورت میگیرد
0,خیررر
0,چرانمیری وامهای چند میلیاردی که گرفتی پس بدی پاچه خوار دولت دوعگویان
0,نه خیر ما رو بی خیال اصلا خودتون قانع شدین
0,سلام رضا رمضان زاده هستم خبری از ما نمیگیرید دیگه اقای رشید پور چی شد اخر جایزه منو ندادیا راستی کلیپ خود بابک جهانبخش پخش کنید
0,استاد در برنامه تون از وضعیت معیشتی ضعیف معلمان هم مطالبی بیان نمایید
0,روحشون شاد یادو خاطرشون همیشه باماست 
0,خیر خیر خیر
0,اقای رشیدپور ی سری شلوغ شد برای گرونی الان هم قوت ما در هفته چند بار تخم مرغ وعده اصلیه که الان هم دو باره گرون شده
0,برای خودم متاسفم که پیج برنامه آدم دلقک و بی ادبی مثل رشید پور را فالو  خورای روحانی برای یه لقمه نونی که مثل سگ بندازه جلوتون هر ادایی را درمیاری و خوش رقصی میکنی  روی یه پاشنه نمیچرخه دلقک دربار اشراف زادهها دوباره حذف میشی
0,تا کی بایداین مصیبتهاروتحمل کرد این مسئولین کجاهستنداگرخانوادههای خودشان بودچکارمی کردند 
0,حق ندارین حالا خورشید رو تموم کنین من خیلی دوست دارم برنامتونو
0,    نه به مافیای تاثیر قطعی معدل  نه به مافیای تاثیر قطعی معدل  نه به مافیای تاثیر قطعی معدل
0,افتخاری دیگر برای سازمان سنجش آموزش ایران تو کنکور امسال یرتبهی سهمیهها و ما رو قاطی کردن به هیچ وجه رتبهها به درصدا نمیخوره ما روزی ۲ ۲ ساعت درس خوندیم و رتبه هامون حتی از پارسال هم بدتر شده حتی ترازها هم به رتبهها نمیخوره خودشون مزگن تعداد سهمیه انقدر نبوده ولی خیلی زیاد بوده رتبهها خیلی افتضاح شده خواهش میکنم کمکمون کنید حقمون رو بگیریم
0,آقای رشید پور ما نمیدونم کجا فریاد بزنیم
0,قانونکارما اینقدر برای دیگران مرگ و بدی آرزو نکنیم شاید رنگ شادی ببینیم بخدا خسته شدیم از غم و غصه رنگ خوشی ندیدیم این  دیگه
