target,comment
0,فکر نمیکنم بجز اقای رضا رشید پور کسی بتونه صاحب این عنوان بشه
0,اقای مهران مدیری
0,به نظر من نیروهای ارتش در این یک سال زحمت زیادی کشید وامیر سرتیپ حیدری فرمانده نیروی زمینی ارتش عالیست ممنون
0,زن دلاور خانم نرگس کلباسی
0,دکتر دانشی یا خانواده بازماندگان سانحه هوایی
0,جناب اقای رشید پور مرد نمونه سال
0,مرد نمونه سال بابام
0,سرلشگر سلیمانی
0,به نظر من دختر بچهای که از طرف اول مارکت حمایت شد محاسبات ذهنی انجام میدهد
0,بهار روح افزا نابغهی ده ساله
0,محمود احمدی نژاد پر حاشیه
0,سلام وصبح بخیر چهره سال  رضا رشید 
0,بهاره روح افزا نابغه ایرانی و قهرمان جهان در مسابقات چرتکه
0,جواد خیابانی
0,آقای رشیدپور جوادخیابانی وعلی دایی
0,با سلام خدمت شما نظر بنده هم در مورد آقای رحیم شهریاری هست
0,آقای رشید پور
0,آقای رشیدپور
0,جناب رشیدپور چهره سال
0,سردار قاسم سلیمانی عزیز
0,آقای رشیدپور
0,بهار روح افزا نابغهی چرتکه
0,من
0,اقای رشیدپور
0,جناب رشید پور
0,یا آقای رشید پور بخاطر وجدان کاری مردمی بودن وشریف بودنشون یا دختران انقلاب بخاطر شجاعت واز خود گذشتگیشون
0,اقای احسان علیخانی
0,مهران مدیری واقای خیابانی
0,شادمهر
0,من که میدونم آقای رشید پور اینو میخونه شادمهر عقیلی
0,جناب آقای شادمهر عقیلی
0,دکتر جواد ظریف وزیر امورخارجه
0,جنتی
0,بازم جنتی
0,دختر خیابان انقلاب
0,علی کریمی دخترخیابانانقلاب
0,مردم اب
0,مردن ایران
0,رضارشیدپور
0,آقای رضا رشیدپور عزیز
0,اقای رشیدپوررر
0,آ قای رشیدپور
0,اگر جوانمردیم ففط دختران خیابان انقلاب
0,آقا رضا رشیدپور
0,سلام اقای رشیدپور صبح بخیر ایران
0,سردار قاسم سلیمانی
0,سردار سلیمان قاسمی شهید محسن حججی شهید حدادیان
0,آقای رشید پور وآقای مهرامدیری وآقای رامبد جوان
0,آقای رضا رشید پور عزیز
0,سردارحاج قاسم سلیمانی
0,نیماشعبان نژاد
0,سردار 
0,آقای علی عالی
0,مدیری ورشیدپور
0,مدیری و رشید پور
0,جواد خیابانی زلزله کرمانشاه
0,با منی فیک وااا فیکه کیم
0,و علی کریمی
0,رشید پور
0,رشید پور رشید پور رشید پور رشید پور رشید پور رشید پور
0,سید محمد خاتمی
0,ستاره روی پیراهن پرسپولیس
0,رضا رشید پور
0,جوادخیابانی بابغض
0,سردارسلیمانی ورشیدپور قهرمان
0,رشید پور و مهران مدیری
0,جناب رشید پور سلام چرا دنبال چهرهها میگردید به زندگی هر کسی سرک بکشید قهرمانی در او مییابید پسرک ده ساله به لطف خداوندگار این طور چشمه جوشان استعداد است و مرد رفتگر درس خوانده به غیرت و جنم زندگیش کارگرراز زندگی همین تلاشهای قهرمانانه بشر است هر آدمی دنیایی است از حماسهها
0,سردار سلیمانی هستن
0,هزار بار فقط و فقط اقای مهندس رضا رشید پور
0,آقای رضارشیدپور
0,آقای علم الهدی نه نه ببخشید احمد خاتمی نازنیییسیین
0,جناب اقای حسن روحانی
0,اقای علی دایی
0,فقط و فقط آقای رضا رشید پور
0,جناب آقای رضارشیدپور و جناب آقای مهران مدیری
0,رضا رشید پور مهران مدیری شهرزاد مدیری
0,علی دایی رضا رشید پور مهران مدیری
0,مهران   کریمی
0,مهران مدیرییی ورضا رشیدپوررر
0,رضا رشیدپور و مهران مدیری
0,رضا رشید پور همشهری عزیزم
0,رضا رشید پور ومهران مدیری
0,رضا رشیدپور مهران مدیری
0,مهران مدیری رضا رشید پور
0,آقای رضا رشید پور
0,چطوری تو کانال تلگرامتون برم هرچی پی ام میدم ب کانالتون نمیخونین ک حامی برنامتون اول مارکت من ۲تا ۲ تومن یبار از خطم یبار از تلفن ثابت ولی اصلن ن کد قرعه برام اومد ن ۳ تومن اعتبار ینی پولمو خورررد
0,رضارشیدپور مهران مدیری
0,ی خانمی ب دوستش میگفت صو با خاله خورشیدو میبینی
0,آقارضا خودت
0,سردار شجاع سلیمانی
0,دکتر ظریف
0,چهره سال سردار سلیمانی
0,سرداردسلیمانی
0,خودتون آقای رشید پور
0,اقای نشاط
0,مهران مدیری و اقای رشید پور عزیز
0,اقای حسین فریدون و مهدی جهانگیری
0,پرویز نشاط یا همون کاظم حسنلو
0,رضا رشیدپور نرگس کلباسیلیلا حاتمیدختران خیابان انقلاب
0,جناب آقای مدیری عزیز
0,رضا رشید پور وسلام
0,آقای رشید پورآقای علی داییخانم کلباسی
0,آقای مهران مدیری و آقای رشیدپور
0,جناب آقای رشید پور عزیز
0,احمدی نژاد
0,به نظر من عزیزانی که در کشتی سانچی وصانحه هواپیما آسمانی شدند چهرهای محبوب سال ۲ هستند
0,رشیدپور
0,خودتون آقای رشید پور آقای مدیری
0,مگه داریم
0,فقط خودت ومدیری
0,اقای مدیری و اقای رشیدپور
0,رشیدپور و لاغیر
0,نیما شعبان نژاد
0,چهره زیاده تا چه چهره ایی مد نظر باشه
0,جناب اقای رضارشیدپور
0,چهرهی تاثیر گذار جناب آقای مهران مدیری و جناب آقای رضا رشید پور عزیز
0,آقای مدیری خودتون
0,آقای رشیدپور وآقای نشاط
0,فقط رضا رشید پور
0,اقای مهران مدیری واقای رشید پور
0,نریکس کلباسی علی دایی علی کریمی رضا رشید پور مهران مدیری سردارقاسم سلیمانی شهیدحججی
0,علی کریمی و مهران مدیری
0,سردار سلیمانی و شهید ححجی
0,خاتمی با تکرار میکنم به تنور انتخابات و مشروعیت نظام روح تازه دمید جوادخیابانی فراتر از حد انتظار و بیش از پتانسیل خودش و جایگاهش در خدمت مردم زلزله زده_بود دخترخیابان انقلاب مرزهای آزادی مدنی را در کشور جابجا کرد از این موارد زیاد داریم که احتمالا شما حق پخش آنها را ندارید وگرنه موارد برجسته زیاد داریم
0,روحانی
0,فقط رضارشیدپور
0,آقای مهران مدیری وآقای رشیدپور
0,آقای رشید وور
0,مهران مدیری وخنوانه
0,برنج
0,آقارضا رشیدپوروآقای مهران مدیری
0,سعید عظیم زاده لکوموتیوران
0,فقط سردار قلبها حاج قاسم سلیمانی
0,رضا رشید پور وجواد خیابانی
0,آقای علی لهراسبی
0,جناب آقایان رضارشید پور و مهران مدیری
0,رضا رشید پور مهران مدیری خیابانی
0,شهید محسن حججی
0,سلام آقایان مهران مدیری و رضا رشید پور و رامبد جوان
0,خانم تخم مرغ اقابرنج
0,سردارسلیمانی
0,حاج قاسم سلیمانی
0,ابراهیم حاتمی کیا
0,آقای خیابانی وشما آقای رشید پور نازنین
0,اقای احمدی نژاد
0,سعید راد
0,پرفسور مریم میرزاخانی
0,با سلام سردار رشید اسلام حاج قاسم سلیمانی
0,سلام چهره سال فقط وفقط حاج قاسم سلیمانی
0,دخترخیابان انقلاب
0,اقای علی دایی اقای خیابانی اقای رشیدپور
0,اقای ظریف
0,فقط آقای رشیدپور
0,علی دایی نرگس کلباسی
0,پرویز پرستویی وجواد خیابانی
0,معلومه سردار سلیمانی
0,رررشید پور
0,سردار سلیمانی پرویز خان پرستویی
0,مدیری رشیدپور علی دایی
0,باسلام وخسته نباشی استاد پرویز پرویز پرستویی
0,مدیری رشید پور
0,سردار سلیمانیآقارضا رشیدپورآقای مهران مدیری
0, مهران مدیری رضارشیدپور
0,فقط اقای رضا رشید پور
0,مریم میرزاخانی
0,فقط اقای رشید پور
0,جواد خیابانی نرگس کلباسی اقای رشیدپور اقای مهران مدیری
0,ققط احمدی نژاااد
0,مردسال آقای رشیدپورگرامی
0,اقای مدیری و اقای رشید پور عزیز
0,سردار سلیمانی رضا رشید پور مهران مدیری جوادخیابانی
0,دکتر نور علی تابنده حضرت اقای گنابادی
0,اقای دکتر دانشی اسطورهی صبر و تحمل خدا قوت
0,رضا رشیدپور ومهران مدیری علی کریمی وعلی دایی
0,علی دایی جواد خیابانی رضا رشید پور علی کریمی
0,چهره سال باید کسانی باشند که بدون ترس و دلهره حرف دل مردم را به هر شکلی که میتوانند به گوش مسولان میرسانند و به دنبال حق مردم هستند پس آقا رشیدپور و مهران مدیری دو شخصی هستند که بدون منفعت به دنبال حق مردم هستند
0,اقای رشید پور ونرگس کلباسی ولی تمام خانوادهای سانچی وهواپیمای یاسوج
0,سردار قاسم سلیمانییی
0,چهرهای سال هستن
0,مهران مدیری علی کریمی و رضا رشیدپور
0,رضارشیدپور مهران مدیری
0,جناب رشیدپور
0,رضا رشیدپور ومدیری
0,سردار ملی حاج قاسم سلیمانی حقشه که چهره سال بشه
0,رضا رشیدپور جواد خیابانی
0,مدیییرییی
0,وینفرد شفر
0,جمشید هاشم پور
0,حاج قاسم سلیمانی عزیز
0,جواد خیابانی و رضا رشید پور
0,رضا رشید پور رضا رشید پور رضا رشیدپور
0,فقط رشیدپور
0,علی دایی شریف و ایرانی
0,علی دایی به جهت کمک به زلزله زدگان عزیز
0,کی بهترازاقای رشیدپوربرای چهره سال شدن
0,فقط فقط فقط رضا رشید پور
0,آقای رضارشیدپور
0,رضا رشید پور و آقای نشاط
0,اقای رضا رشید پور
0,آ قای رضا رشید پور فقط و فقط
0,علی دایی و جواد خیابانی
